Img Target XMax XMin YMax YMin
7.0 1924.0 1190.0 969.0 692.0 553.0
7.0 1930.0 974.0 753.0 273.0 134.0
7.0 1934.0 814.0 593.0 722.0 583.0
7.0 1935.0 1068.0 847.0 700.0 561.0
7.0 1951.0 331.0 110.0 391.0 252.0
7.0 1953.0 875.0 654.0 784.0 645.0
7.0 1954.0 3802.0 3581.0 594.0 455.0
7.0 1963.0 7696.0 7475.0 17025.0 16886.0
7.0 1966.0 635.0 414.0 315.0 176.0
7.0 1969.0 285.0 64.0 687.0 548.0
7.0 1970.0 1026.0 805.0 563.0 424.0
7.0 1972.0 919.0 698.0 257.0 118.0
7.0 1986.0 752.0 531.0 324.0 185.0
7.0 1991.0 626.0 405.0 164.0 25.0
7.0 1992.0 859.0 638.0 213.0 74.0
7.0 1997.0 935.0 714.0 708.0 569.0
7.0 2001.0 321.0 100.0 599.0 460.0
7.0 2004.0 267.0 46.0 431.0 292.0
7.0 2005.0 1004.0 783.0 690.0 551.0
7.0 2011.0 612.0 391.0 332.0 193.0
7.0 2013.0 267.0 46.0 407.0 268.0
7.0 2021.0 930.0 709.0 817.0 678.0
7.0 2024.0 1098.0 877.0 145.0 6.0
7.0 2034.0 334.0 113.0 440.0 301.0
7.0 2036.0 728.0 507.0 363.0 224.0
7.0 2040.0 983.0 762.0 598.0 459.0
7.0 2046.0 348.0 127.0 327.0 188.0
7.0 2048.0 668.0 447.0 197.0 58.0
7.0 2055.0 895.0 674.0 499.0 360.0
7.0 2056.0 370.0 149.0 433.0 294.0
7.0 2058.0 632.0 411.0 577.0 438.0
7.0 2060.0 441.0 220.0 358.0 219.0
7.0 2061.0 680.0 459.0 202.0 63.0
7.0 2063.0 897.0 676.0 292.0 153.0
7.0 2069.0 5047.0 4826.0 1103.0 964.0
7.0 2070.0 350.0 129.0 360.0 221.0
7.0 2073.0 394.0 173.0 678.0 539.0
7.0 2075.0 722.0 501.0 438.0 299.0
7.0 2078.0 552.0 331.0 207.0 68.0
7.0 2079.0 569.0 348.0 700.0 561.0
7.0 2081.0 648.0 427.0 675.0 536.0
7.0 2085.0 666.0 445.0 283.0 144.0
7.0 2086.0 372.0 151.0 250.0 111.0
7.0 2087.0 996.0 775.0 580.0 441.0
7.0 2090.0 403.0 182.0 186.0 47.0
7.0 2092.0 658.0 437.0 629.0 490.0
7.0 2095.0 314.0 93.0 570.0 431.0
7.0 2096.0 861.0 640.0 660.0 521.0
7.0 2100.0 254.0 33.0 460.0 321.0
7.0 2101.0 993.0 772.0 221.0 82.0
7.0 2102.0 353.0 132.0 283.0 144.0
7.0 2105.0 631.0 410.0 228.0 89.0
7.0 2108.0 934.0 713.0 647.0 508.0
7.0 2110.0 479.0 258.0 384.0 245.0
7.0 2112.0 597.0 376.0 497.0 358.0
7.0 2115.0 976.0 755.0 154.0 15.0
7.0 2116.0 1046.0 825.0 462.0 323.0
7.0 2123.0 727.0 506.0 144.0 5.0
7.0 2124.0 790.0 569.0 208.0 69.0
7.0 2125.0 860.0 639.0 570.0 431.0
7.0 2133.0 942.0 721.0 412.0 273.0
7.0 2135.0 897.0 676.0 169.0 30.0
7.0 2137.0 784.0 563.0 348.0 209.0
7.0 2140.0 903.0 682.0 570.0 431.0
7.0 2144.0 227.0 6.0 460.0 321.0
7.0 2145.0 858.0 637.0 244.0 105.0
7.0 2149.0 1033.0 812.0 623.0 484.0
7.0 2150.0 414.0 193.0 394.0 255.0
7.0 2160.0 537.0 316.0 535.0 396.0
7.0 2164.0 360.0 139.0 526.0 387.0
7.0 2170.0 1010.0 789.0 513.0 374.0
7.0 2176.0 882.0 661.0 252.0 113.0
7.0 2178.0 1067.0 846.0 248.0 109.0
7.0 2180.0 959.0 738.0 200.0 61.0
7.0 2183.0 296.0 75.0 512.0 373.0
7.0 2189.0 513.0 292.0 415.0 276.0
7.0 2197.0 1375.0 1154.0 680.0 541.0
7.0 2199.0 823.0 602.0 732.0 593.0
7.0 2201.0 608.0 387.0 609.0 470.0
7.0 2208.0 454.0 233.0 640.0 501.0
7.0 2213.0 816.0 595.0 508.0 369.0
7.0 2214.0 3742.0 3521.0 777.0 638.0
7.0 2216.0 859.0 638.0 576.0 437.0
7.0 2217.0 321.0 100.0 351.0 212.0
7.0 2218.0 1510.0 1289.0 1776.0 1637.0
7.0 2221.0 786.0 565.0 544.0 405.0
7.0 2222.0 784.0 563.0 383.0 244.0
7.0 2229.0 844.0 623.0 139.0 0.0
7.0 2230.0 805.0 584.0 508.0 369.0
7.0 2231.0 952.0 731.0 372.0 233.0
7.0 2241.0 521.0 300.0 478.0 339.0
7.0 2242.0 680.0 459.0 736.0 597.0
7.0 2255.0 768.0 547.0 276.0 137.0
7.0 2259.0 1623.0 1402.0 622.0 483.0
7.0 2260.0 1258.0 1037.0 1126.0 987.0
7.0 2268.0 355.0 134.0 340.0 201.0
7.0 2269.0 875.0 654.0 722.0 583.0
7.0 2273.0 904.0 683.0 528.0 389.0
7.0 2291.0 707.0 486.0 509.0 370.0
7.0 2300.0 301.0 80.0 513.0 374.0
7.0 2304.0 359.0 138.0 704.0 565.0
7.0 2305.0 292.0 71.0 700.0 561.0
7.0 2309.0 287.0 66.0 160.0 21.0
7.0 2312.0 699.0 478.0 600.0 461.0
7.0 2321.0 968.0 747.0 434.0 295.0
7.0 2324.0 274.0 53.0 540.0 401.0
7.0 2327.0 851.0 630.0 266.0 127.0
7.0 2328.0 1079.0 858.0 580.0 441.0
7.0 2336.0 836.0 615.0 673.0 534.0
7.0 2338.0 809.0 588.0 344.0 205.0
7.0 2344.0 253.0 32.0 556.0 417.0
7.0 2350.0 934.0 713.0 400.0 261.0
7.0 2359.0 445.0 224.0 344.0 205.0
7.0 2361.0 898.0 677.0 198.0 59.0
7.0 2364.0 736.0 515.0 576.0 437.0
7.0 2366.0 891.0 670.0 223.0 84.0
7.0 2368.0 342.0 121.0 235.0 96.0
7.0 2369.0 887.0 666.0 726.0 587.0
7.0 2370.0 369.0 148.0 388.0 249.0
7.0 2376.0 800.0 579.0 580.0 441.0
7.0 2381.0 695.0 474.0 147.0 8.0
7.0 2383.0 6420.0 6199.0 23430.0 23291.0
7.0 2386.0 268.0 47.0 604.0 465.0
7.0 2387.0 620.0 399.0 337.0 198.0
7.0 2389.0 253.0 32.0 873.0 734.0
7.0 2391.0 369.0 148.0 205.0 66.0
7.0 2392.0 715.0 494.0 592.0 453.0
7.0 2398.0 274.0 53.0 491.0 352.0
7.0 2402.0 1021.0 800.0 768.0 629.0
7.0 2404.0 327.0 106.0 243.0 104.0
7.0 2406.0 916.0 695.0 629.0 490.0
7.0 2412.0 753.0 532.0 446.0 307.0
7.0 2420.0 769.0 548.0 675.0 536.0
7.0 2421.0 338.0 117.0 660.0 521.0
7.0 2422.0 261.0 40.0 363.0 224.0
7.0 2426.0 915.0 694.0 441.0 302.0
7.0 2428.0 1903.0 1682.0 2500.0 2361.0
7.0 2431.0 344.0 123.0 617.0 478.0
7.0 2432.0 373.0 152.0 776.0 637.0
7.0 2433.0 244.0 23.0 389.0 250.0
7.0 2434.0 857.0 636.0 262.0 123.0
7.0 2435.0 416.0 195.0 199.0 60.0
7.0 2436.0 754.0 533.0 575.0 436.0
7.0 2438.0 484.0 263.0 666.0 527.0
7.0 2443.0 482.0 261.0 218.0 79.0
7.0 2444.0 876.0 655.0 685.0 546.0
7.0 2450.0 448.0 227.0 759.0 620.0
7.0 2452.0 655.0 434.0 537.0 398.0
7.0 2455.0 556.0 335.0 529.0 390.0
7.0 2458.0 747.0 526.0 176.0 37.0
7.0 2465.0 674.0 453.0 497.0 358.0
7.0 2470.0 706.0 485.0 735.0 596.0
7.0 2473.0 872.0 651.0 158.0 19.0
7.0 2474.0 674.0 453.0 660.0 521.0
7.0 2478.0 930.0 709.0 563.0 424.0
7.0 2480.0 960.0 739.0 492.0 353.0
7.0 2481.0 980.0 759.0 762.0 623.0
7.0 2483.0 309.0 88.0 429.0 290.0
7.0 2485.0 581.0 360.0 354.0 215.0
7.0 2487.0 769.0 548.0 537.0 398.0
7.0 2491.0 938.0 717.0 358.0 219.0
7.0 2496.0 471.0 250.0 552.0 413.0
7.0 2498.0 1048.0 827.0 601.0 462.0
7.0 2499.0 951.0 730.0 738.0 599.0
7.0 2502.0 977.0 756.0 702.0 563.0
7.0 2504.0 809.0 588.0 146.0 7.0
7.0 2506.0 795.0 574.0 593.0 454.0
7.0 2507.0 284.0 63.0 266.0 127.0
7.0 2510.0 554.0 333.0 450.0 311.0
7.0 2521.0 260.0 39.0 470.0 331.0
7.0 2523.0 1073.0 852.0 855.0 716.0
7.0 2526.0 610.0 389.0 179.0 40.0
7.0 2528.0 1073.0 852.0 610.0 471.0
7.0 2530.0 338.0 117.0 516.0 377.0
7.0 2532.0 663.0 442.0 528.0 389.0
7.0 2536.0 287.0 66.0 761.0 622.0
7.0 2539.0 775.0 554.0 215.0 76.0
7.0 2541.0 875.0 654.0 710.0 571.0
7.0 2543.0 1036.0 815.0 545.0 406.0
7.0 2547.0 1020.0 799.0 348.0 209.0
7.0 2548.0 1040.0 819.0 165.0 26.0
7.0 2555.0 762.0 541.0 184.0 45.0
7.0 2566.0 954.0 733.0 197.0 58.0
7.0 2568.0 541.0 320.0 747.0 608.0
7.0 2569.0 577.0 356.0 521.0 382.0
7.0 2570.0 490.0 269.0 455.0 316.0
7.0 2574.0 882.0 661.0 224.0 85.0
7.0 2579.0 931.0 710.0 622.0 483.0
7.0 2586.0 506.0 285.0 185.0 46.0
7.0 2588.0 607.0 386.0 655.0 516.0
7.0 2594.0 741.0 520.0 239.0 100.0
7.0 2596.0 753.0 532.0 178.0 39.0
7.0 2602.0 438.0 217.0 483.0 344.0
7.0 2605.0 869.0 648.0 175.0 36.0
7.0 2609.0 279.0 58.0 608.0 469.0
7.0 2610.0 348.0 127.0 456.0 317.0
7.0 2615.0 1007.0 786.0 325.0 186.0
7.0 2619.0 785.0 564.0 207.0 68.0
7.0 2621.0 1164.0 943.0 1005.0 866.0
7.0 2625.0 1057.0 836.0 463.0 324.0
7.0 2627.0 242.0 21.0 734.0 595.0
7.0 2633.0 809.0 588.0 413.0 274.0
7.0 2634.0 759.0 538.0 730.0 591.0
7.0 2638.0 1040.0 819.0 385.0 246.0
7.0 2647.0 805.0 584.0 612.0 473.0
7.0 2648.0 1023.0 802.0 379.0 240.0
7.0 2649.0 661.0 440.0 436.0 297.0
7.0 2650.0 351.0 130.0 424.0 285.0
7.0 2651.0 334.0 113.0 766.0 627.0
7.0 2657.0 996.0 775.0 313.0 174.0
7.0 2673.0 1696.0 1475.0 625.0 486.0
7.0 2677.0 1211.0 990.0 215.0 76.0
7.0 2684.0 320.0 99.0 275.0 136.0
7.0 2693.0 745.0 524.0 391.0 252.0
7.0 2694.0 1032.0 811.0 341.0 202.0
7.0 2695.0 301.0 80.0 613.0 474.0
7.0 2707.0 685.0 464.0 290.0 151.0
7.0 2709.0 343.0 122.0 194.0 55.0
7.0 2712.0 1053.0 832.0 369.0 230.0
7.0 2714.0 550.0 329.0 657.0 518.0
7.0 2717.0 862.0 641.0 513.0 374.0
7.0 2718.0 523.0 302.0 148.0 9.0
7.0 2721.0 524.0 303.0 778.0 639.0
7.0 2722.0 529.0 308.0 290.0 151.0
7.0 2724.0 611.0 390.0 450.0 311.0
7.0 2725.0 221.0 0.0 478.0 339.0
7.0 2726.0 484.0 263.0 171.0 32.0
7.0 2729.0 911.0 690.0 586.0 447.0
7.0 2730.0 506.0 285.0 400.0 261.0
7.0 2731.0 1001.0 780.0 417.0 278.0
7.0 2732.0 360.0 139.0 477.0 338.0
7.0 2743.0 502.0 281.0 427.0 288.0
7.0 2750.0 657.0 436.0 304.0 165.0
7.0 2755.0 690.0 469.0 354.0 215.0
7.0 2756.0 381.0 160.0 299.0 160.0
7.0 2760.0 799.0 578.0 422.0 283.0
7.0 2763.0 612.0 391.0 615.0 476.0
7.0 2765.0 930.0 709.0 288.0 149.0
7.0 2766.0 827.0 606.0 491.0 352.0
7.0 2768.0 678.0 457.0 659.0 520.0
7.0 2779.0 492.0 271.0 627.0 488.0
7.0 2781.0 562.0 341.0 736.0 597.0
7.0 2788.0 1002.0 781.0 548.0 409.0
7.0 2791.0 367.0 146.0 408.0 269.0
7.0 2792.0 673.0 452.0 347.0 208.0
7.0 2794.0 1015.0 794.0 595.0 456.0
7.0 2797.0 843.0 622.0 614.0 475.0
7.0 2801.0 755.0 534.0 612.0 473.0
7.0 2808.0 312.0 91.0 519.0 380.0
7.0 2815.0 930.0 709.0 477.0 338.0
7.0 2819.0 790.0 569.0 254.0 115.0
7.0 2824.0 752.0 531.0 563.0 424.0
7.0 2825.0 301.0 80.0 339.0 200.0
7.0 2832.0 1052.0 831.0 313.0 174.0
7.0 2837.0 902.0 681.0 642.0 503.0
7.0 2840.0 1028.0 807.0 370.0 231.0
7.0 2848.0 1033.0 812.0 901.0 762.0
7.0 2858.0 1020.0 799.0 149.0 10.0
7.0 2860.0 388.0 167.0 708.0 569.0
7.0 2884.0 447.0 226.0 665.0 526.0
7.0 2886.0 964.0 743.0 649.0 510.0
7.0 2907.0 776.0 555.0 453.0 314.0
7.0 2912.0 897.0 676.0 340.0 201.0
7.0 2915.0 999.0 778.0 621.0 482.0
7.0 2916.0 679.0 458.0 289.0 150.0
7.0 2931.0 283.0 62.0 355.0 216.0
7.0 2939.0 781.0 560.0 202.0 63.0
7.0 2946.0 545.0 324.0 413.0 274.0
7.0 2953.0 631.0 410.0 540.0 401.0
7.0 2960.0 272.0 51.0 476.0 337.0
7.0 2962.0 669.0 448.0 290.0 151.0
7.0 2964.0 617.0 396.0 429.0 290.0
7.0 2966.0 779.0 558.0 664.0 525.0
7.0 2968.0 531.0 310.0 174.0 35.0
7.0 2970.0 838.0 617.0 612.0 473.0
7.0 2971.0 508.0 287.0 146.0 7.0
7.0 2980.0 884.0 663.0 627.0 488.0
7.0 2985.0 487.0 266.0 488.0 349.0
7.0 2990.0 570.0 349.0 529.0 390.0
7.0 2992.0 253.0 32.0 346.0 207.0
7.0 2994.0 431.0 210.0 511.0 372.0
7.0 2997.0 506.0 285.0 407.0 268.0
7.0 2999.0 672.0 451.0 215.0 76.0
7.0 3003.0 629.0 408.0 397.0 258.0
7.0 3007.0 655.0 434.0 419.0 280.0
7.0 3008.0 473.0 252.0 664.0 525.0
7.0 3012.0 554.0 333.0 392.0 253.0
7.0 3020.0 27773.0 27552.0 2728.0 2589.0
7.0 3021.0 855.0 634.0 303.0 164.0
7.0 3028.0 803.0 582.0 539.0 400.0
7.0 3029.0 730.0 509.0 458.0 319.0
7.0 3039.0 419.0 198.0 487.0 348.0
7.0 3044.0 612.0 391.0 176.0 37.0
7.0 3045.0 849.0 628.0 189.0 50.0
7.0 3056.0 899.0 678.0 402.0 263.0
7.0 3058.0 346.0 125.0 588.0 449.0
7.0 3060.0 872.0 651.0 250.0 111.0
7.0 3065.0 972.0 751.0 555.0 416.0
7.0 3067.0 644.0 423.0 481.0 342.0
7.0 3072.0 261.0 40.0 529.0 390.0
7.0 3075.0 707.0 486.0 208.0 69.0
7.0 3076.0 691.0 470.0 224.0 85.0
7.0 3078.0 682.0 461.0 509.0 370.0
7.0 3080.0 557.0 336.0 634.0 495.0
7.0 3081.0 242.0 21.0 315.0 176.0
7.0 3082.0 544.0 323.0 259.0 120.0
7.0 3085.0 296.0 75.0 532.0 393.0
7.0 3086.0 862.0 641.0 241.0 102.0
7.0 3087.0 372.0 151.0 241.0 102.0
7.0 3091.0 519.0 298.0 366.0 227.0
7.0 3098.0 478.0 257.0 463.0 324.0
7.0 3099.0 285.0 64.0 371.0 232.0
7.0 3100.0 267.0 46.0 607.0 468.0
7.0 3101.0 547.0 326.0 603.0 464.0
7.0 3102.0 684.0 463.0 572.0 433.0
7.0 3110.0 662.0 441.0 757.0 618.0
7.0 3116.0 499.0 278.0 640.0 501.0
7.0 3119.0 366.0 145.0 327.0 188.0
7.0 3123.0 492.0 271.0 517.0 378.0
7.0 3124.0 440.0 219.0 452.0 313.0
7.0 3130.0 637.0 416.0 374.0 235.0
7.0 3136.0 976.0 755.0 408.0 269.0
7.0 3142.0 590.0 369.0 335.0 196.0
7.0 3146.0 863.0 642.0 213.0 74.0
7.0 3148.0 585.0 364.0 699.0 560.0
7.0 3149.0 341.0 120.0 300.0 161.0
7.0 3151.0 947.0 726.0 479.0 340.0
8.0 49.0 237.0 7.0 650.0 500.0
8.0 56.0 298.0 68.0 528.0 378.0
8.0 85.0 465.0 235.0 296.0 146.0
8.0 116.0 353.0 123.0 381.0 231.0
8.0 117.0 1704.0 1474.0 609.0 459.0
8.0 118.0 420.0 190.0 736.0 586.0
8.0 121.0 846.0 616.0 196.0 46.0
8.0 151.0 843.0 613.0 646.0 496.0
8.0 165.0 459.0 229.0 570.0 420.0
8.0 167.0 574.0 344.0 336.0 186.0
8.0 180.0 602.0 372.0 703.0 553.0
8.0 182.0 737.0 507.0 409.0 259.0
8.0 198.0 628.0 398.0 534.0 384.0
8.0 212.0 497.0 267.0 669.0 519.0
8.0 220.0 976.0 746.0 178.0 28.0
8.0 225.0 508.0 278.0 680.0 530.0
8.0 239.0 470.0 240.0 437.0 287.0
8.0 240.0 404.0 174.0 431.0 281.0
8.0 249.0 352.0 122.0 390.0 240.0
8.0 250.0 614.0 384.0 566.0 416.0
8.0 257.0 461.0 231.0 296.0 146.0
8.0 265.0 989.0 759.0 273.0 123.0
8.0 322.0 723.0 493.0 386.0 236.0
8.0 328.0 767.0 537.0 585.0 435.0
8.0 330.0 706.0 476.0 699.0 549.0
8.0 331.0 890.0 660.0 252.0 102.0
8.0 348.0 364.0 134.0 194.0 44.0
8.0 349.0 568.0 338.0 506.0 356.0
8.0 353.0 924.0 694.0 263.0 113.0
8.0 358.0 957.0 727.0 380.0 230.0
8.0 388.0 537.0 307.0 445.0 295.0
8.0 389.0 653.0 423.0 240.0 90.0
8.0 440.0 864.0 634.0 409.0 259.0
8.0 451.0 607.0 377.0 681.0 531.0
8.0 454.0 552.0 322.0 467.0 317.0
8.0 467.0 675.0 445.0 331.0 181.0
8.0 510.0 950.0 720.0 458.0 308.0
8.0 515.0 556.0 326.0 179.0 29.0
8.0 527.0 749.0 519.0 641.0 491.0
8.0 536.0 399.0 169.0 468.0 318.0
8.0 543.0 628.0 398.0 554.0 404.0
8.0 546.0 377.0 147.0 496.0 346.0
8.0 555.0 726.0 496.0 337.0 187.0
8.0 557.0 290.0 60.0 635.0 485.0
8.0 569.0 390.0 160.0 358.0 208.0
8.0 574.0 874.0 644.0 439.0 289.0
8.0 595.0 875.0 645.0 669.0 519.0
8.0 607.0 684.0 454.0 484.0 334.0
8.0 622.0 864.0 634.0 473.0 323.0
8.0 625.0 876.0 646.0 254.0 104.0
8.0 647.0 950.0 720.0 356.0 206.0
8.0 658.0 823.0 593.0 406.0 256.0
8.0 662.0 317.0 87.0 493.0 343.0
8.0 665.0 715.0 485.0 390.0 240.0
8.0 677.0 312.0 82.0 466.0 316.0
8.0 691.0 951.0 721.0 358.0 208.0
8.0 700.0 927.0 697.0 175.0 25.0
8.0 717.0 956.0 726.0 163.0 13.0
8.0 752.0 1101.0 871.0 259.0 109.0
8.0 762.0 261.0 31.0 676.0 526.0
8.0 767.0 732.0 502.0 405.0 255.0
8.0 768.0 861.0 631.0 413.0 263.0
8.0 769.0 826.0 596.0 239.0 89.0
8.0 792.0 310.0 80.0 292.0 142.0
8.0 793.0 557.0 327.0 359.0 209.0
8.0 796.0 942.0 712.0 646.0 496.0
8.0 811.0 674.0 444.0 622.0 472.0
8.0 813.0 268.0 38.0 429.0 279.0
8.0 814.0 793.0 563.0 435.0 285.0
8.0 840.0 515.0 285.0 242.0 92.0
8.0 853.0 358.0 128.0 341.0 191.0
8.0 910.0 2080.0 1850.0 1712.0 1562.0
8.0 941.0 597.0 367.0 278.0 128.0
8.0 952.0 565.0 335.0 400.0 250.0
8.0 958.0 656.0 426.0 631.0 481.0
8.0 978.0 587.0 357.0 641.0 491.0
8.0 979.0 571.0 341.0 564.0 414.0
8.0 992.0 415.0 185.0 635.0 485.0
8.0 998.0 440.0 210.0 458.0 308.0
8.0 1001.0 238.0 8.0 709.0 559.0
8.0 1002.0 963.0 733.0 982.0 832.0
8.0 1035.0 238.0 8.0 327.0 177.0
8.0 1058.0 406.0 176.0 441.0 291.0
8.0 1059.0 896.0 666.0 663.0 513.0
8.0 1060.0 332.0 102.0 652.0 502.0
8.0 1097.0 665.0 435.0 600.0 450.0
8.0 1126.0 524.0 294.0 476.0 326.0
8.0 1157.0 367.0 137.0 688.0 538.0
8.0 1171.0 901.0 671.0 426.0 276.0
8.0 1176.0 914.0 684.0 774.0 624.0
8.0 1177.0 1032.0 802.0 226.0 76.0
8.0 1205.0 889.0 659.0 191.0 41.0
8.0 1221.0 367.0 137.0 422.0 272.0
8.0 1229.0 743.0 513.0 600.0 450.0
8.0 1237.0 765.0 535.0 540.0 390.0
8.0 1293.0 646.0 416.0 246.0 96.0
8.0 1325.0 617.0 387.0 301.0 151.0
8.0 1330.0 881.0 651.0 594.0 444.0
8.0 1332.0 872.0 642.0 399.0 249.0
8.0 1334.0 556.0 326.0 556.0 406.0
8.0 1384.0 902.0 672.0 458.0 308.0
8.0 1390.0 937.0 707.0 161.0 11.0
8.0 1394.0 239.0 9.0 681.0 531.0
8.0 1405.0 554.0 324.0 495.0 345.0
8.0 1410.0 474.0 244.0 289.0 139.0
8.0 1414.0 455.0 225.0 164.0 14.0
8.0 1415.0 578.0 348.0 258.0 108.0
8.0 1417.0 717.0 487.0 605.0 455.0
8.0 1418.0 408.0 178.0 216.0 66.0
8.0 1438.0 840.0 610.0 695.0 545.0
8.0 1474.0 412.0 182.0 660.0 510.0
8.0 1478.0 997.0 767.0 385.0 235.0
8.0 1480.0 760.0 530.0 411.0 261.0
8.0 1482.0 4456.0 4226.0 3601.0 3451.0
8.0 1494.0 407.0 177.0 238.0 88.0
8.0 1497.0 636.0 406.0 476.0 326.0
8.0 1517.0 903.0 673.0 160.0 10.0
8.0 1534.0 231.0 1.0 620.0 470.0
8.0 1535.0 441.0 211.0 474.0 324.0
8.0 1551.0 511.0 281.0 355.0 205.0
8.0 1552.0 684.0 454.0 651.0 501.0
8.0 1555.0 588.0 358.0 336.0 186.0
8.0 1613.0 456.0 226.0 514.0 364.0
8.0 1619.0 488.0 258.0 593.0 443.0
8.0 1621.0 745.0 515.0 474.0 324.0
8.0 1635.0 808.0 578.0 235.0 85.0
8.0 1643.0 267.0 37.0 450.0 300.0
8.0 1646.0 739.0 509.0 392.0 242.0
8.0 1653.0 899.0 669.0 527.0 377.0
8.0 1655.0 740.0 510.0 474.0 324.0
8.0 1658.0 380.0 150.0 541.0 391.0
8.0 1662.0 359.0 129.0 526.0 376.0
8.0 1669.0 862.0 632.0 810.0 660.0
8.0 1683.0 503.0 273.0 871.0 721.0
8.0 1686.0 400.0 170.0 307.0 157.0
8.0 1796.0 642.0 412.0 351.0 201.0
8.0 1813.0 1049.0 819.0 613.0 463.0
8.0 1820.0 981.0 751.0 521.0 371.0
8.0 1836.0 743.0 513.0 419.0 269.0
8.0 1884.0 725.0 495.0 371.0 221.0
8.0 1904.0 868.0 638.0 470.0 320.0
8.0 1953.0 868.0 638.0 798.0 648.0
8.0 1954.0 556.0 326.0 728.0 578.0
8.0 1963.0 515.0 285.0 219.0 69.0
8.0 1970.0 994.0 764.0 214.0 64.0
8.0 1972.0 927.0 697.0 267.0 117.0
8.0 2036.0 728.0 498.0 379.0 229.0
8.0 2045.0 865.0 635.0 185.0 35.0
8.0 2059.0 439.0 209.0 619.0 469.0
8.0 2078.0 559.0 329.0 215.0 65.0
8.0 2090.0 582.0 352.0 499.0 349.0
8.0 2092.0 76175.0 75945.0 232840.0 232690.0
8.0 2100.0 314.0 84.0 723.0 573.0
8.0 2102.0 44360.0 44130.0 48282.0 48132.0
8.0 2105.0 640.0 410.0 239.0 89.0
8.0 2108.0 961.0 731.0 640.0 490.0
8.0 2111.0 1086.0 856.0 511.0 361.0
8.0 2115.0 990.0 760.0 161.0 11.0
8.0 2124.0 295.0 65.0 278.0 128.0
8.0 2150.0 423.0 193.0 408.0 258.0
8.0 2164.0 375.0 145.0 539.0 389.0
8.0 2170.0 1027.0 797.0 541.0 391.0
8.0 2189.0 528.0 298.0 435.0 285.0
8.0 2199.0 868.0 638.0 736.0 586.0
8.0 2208.0 461.0 231.0 651.0 501.0
8.0 2216.0 868.0 638.0 588.0 438.0
8.0 2217.0 405.0 175.0 391.0 241.0
8.0 2222.0 793.0 563.0 394.0 244.0
8.0 2230.0 846.0 616.0 498.0 348.0
8.0 2234.0 540.0 310.0 509.0 359.0
8.0 2241.0 530.0 300.0 489.0 339.0
8.0 2255.0 692.0 462.0 240.0 90.0
8.0 2260.0 456.0 226.0 433.0 283.0
8.0 2305.0 303.0 73.0 711.0 561.0
8.0 2321.0 981.0 751.0 440.0 290.0
8.0 2359.0 365.0 135.0 298.0 148.0
8.0 2366.0 262.0 32.0 239.0 89.0
8.0 2381.0 493.0 263.0 529.0 379.0
8.0 2386.0 260.0 30.0 577.0 427.0
8.0 2387.0 692.0 462.0 300.0 150.0
8.0 2389.0 533.0 303.0 642.0 492.0
8.0 2409.0 302.0 72.0 662.0 512.0
8.0 2420.0 785.0 555.0 428.0 278.0
8.0 2436.0 696.0 466.0 726.0 576.0
8.0 2450.0 409.0 179.0 896.0 746.0
8.0 2452.0 248.0 18.0 664.0 514.0
8.0 2481.0 548.0 318.0 451.0 301.0
8.0 2488.0 727.0 497.0 212.0 62.0
8.0 2491.0 1065.0 835.0 720.0 570.0
8.0 2504.0 818.0 588.0 155.0 5.0
8.0 2512.0 988.0 758.0 594.0 444.0
8.0 2528.0 660.0 430.0 403.0 253.0
8.0 2529.0 830.0 600.0 303.0 153.0
8.0 2535.0 689.0 459.0 395.0 245.0
8.0 2536.0 287.0 57.0 774.0 624.0
8.0 2574.0 910.0 680.0 234.0 84.0
8.0 2615.0 871.0 641.0 610.0 460.0
8.0 2627.0 249.0 19.0 748.0 598.0
8.0 2647.0 1106.0 876.0 697.0 547.0
8.0 2651.0 375.0 145.0 798.0 648.0
8.0 2655.0 840.0 610.0 310.0 160.0
8.0 2680.0 1063.0 833.0 314.0 164.0
8.0 2684.0 329.0 99.0 286.0 136.0
8.0 2694.0 1850.0 1620.0 2451.0 2301.0
8.0 2712.0 1063.0 833.0 381.0 231.0
8.0 2721.0 1311.0 1081.0 255.0 105.0
8.0 2722.0 646.0 416.0 676.0 526.0
8.0 2725.0 492.0 262.0 642.0 492.0
8.0 2750.0 666.0 436.0 316.0 166.0
8.0 2760.0 612.0 382.0 754.0 604.0
8.0 2763.0 628.0 398.0 595.0 445.0
8.0 2768.0 731.0 501.0 324.0 174.0
8.0 2774.0 1002.0 772.0 261.0 111.0
8.0 2784.0 519.0 289.0 167.0 17.0
8.0 2787.0 728.0 498.0 571.0 421.0
8.0 2792.0 477.0 247.0 341.0 191.0
8.0 2794.0 945.0 715.0 608.0 458.0
8.0 2801.0 582.0 352.0 170.0 20.0
8.0 2824.0 1055.0 825.0 645.0 495.0
8.0 2832.0 1063.0 833.0 322.0 172.0
8.0 2884.0 476.0 246.0 679.0 529.0
8.0 2931.0 291.0 61.0 367.0 217.0
8.0 2944.0 875.0 645.0 625.0 475.0
8.0 2946.0 716.0 486.0 702.0 552.0
8.0 2980.0 896.0 666.0 638.0 488.0
8.0 2989.0 788.0 558.0 434.0 284.0
8.0 2995.0 462.0 232.0 429.0 279.0
8.0 3020.0 357.0 127.0 170.0 20.0
8.0 3028.0 811.0 581.0 552.0 402.0
8.0 3050.0 2134.0 1904.0 571.0 421.0
8.0 3101.0 556.0 326.0 613.0 463.0
