Img	TargetXMin	YMin	XMax	YMax	
8	2574	680	84	910	234
8	2615	641	460	871	610
8	2627	19	598	249	748
8	2647	876	547	1106	697
8	2651	145	648	375	798
8	2655	610	160	840	310
8	2680	833	164	1063	314
8	2684	99	136	329	286
8	2694	1620	2301	1850	2451
8	2712	833	231	1063	381
8	2721	1081	105	1311	255
8	2722	416	526	646	676
8	2725	262	492	492	642
8	2750	436	166	666	316
8	2760	382	604	612	754
8	2763	398	445	628	595
8	2768	501	174	731	324
8	2774	772	111	1002	261
8	2784	289	17	519	167
8	2787	498	421	728	571
8	2792	247	191	477	341
8	2794	715	458	945	608
8	2801	352	20	582	170
8	2824	825	495	1055	645
8	2832	833	172	1063	322
8	2884	246	529	476	679
8	2931	61	217	291	367
8	2944	645	475	875	625
8	2946	486	552	716	702
8	2980	666	488	896	638
8	2989	558	284	788	434
8	2995	232	279	462	429
8	3020	127	20	357	170
8	3028	581	402	811	552
8	3050	1904	421	2134	571
8	3101	326	463	556	613
8	3114	729	168	959	318
9	26	820	732	1055	882
9	41	160	570	395	720
9	42	113	425	348	575
9	43	309	51	544	201
9	44	123	80	358	230
9	47	126	354	361	504
9	49	136	56	371	206
9	56	37	487	272	637
9	57	135	210	370	360
9	79	666	553	901	703
9	85	259	150	494	300
9	107	116	432	351	582
9	109	1292	33	1527	183
9	110	202	439	437	589
9	112	520	211	755	361
9	114	583	31	818	181
9	116	313	414	548	564
9	117	721	222	956	372
9	121	730	296	965	446
9	125	91	59	326	209
9	136	180	527	415	677
9	140	523	317	758	467
9	145	230	268	465	418
9	151	18	389	253	539
9	158	671	557	906	707
9	165	229	420	464	570
9	167	211	340	446	490
9	169	321	140	556	290
9	172	258	328	493	478
9	175	320	526	555	676
9	179	279	263	514	413
9	182	193	33	428	183
9	188	679	11	914	161
9	194	310	5	545	155
9	197	2057	475	2292	625
9	198	161	195	396	345
9	199	31	73	266	223
9	200	791	496	1026	646
9	203	198	342	433	492
9	208	622	519	857	669
9	212	102	545	337	695
9	214	205	102	440	252
9	215	113	136	348	286
9	223	250	246	485	396
9	225	278	534	513	684
9	227	159	29	394	179
9	228	262	63	497	213
9	232	509	419	744	569
9	236	675	558	910	708
9	244	170	336	405	486
9	246	734	495	969	645
9	257	240	139	475	289
9	261	322	318	557	468
9	265	561	245	796	395
9	269	553	78	788	228
9	271	452	465	687	615
9	275	685	202	920	352
9	284	421	9	656	159
9	287	477	118	712	268
9	290	742	79	977	229
9	291	102	310	337	460
9	292	543	362	778	512
9	295	497	137	732	287
9	297	631	477	866	627
9	315	94	160	329	310
9	318	19	373	254	523
9	320	305	291	540	441
9	327	135	250	370	400
9	328	561	309	796	459
9	330	551	299	786	449
9	331	525	186	760	336
9	341	628	162	863	312
9	347	430	532	665	682
9	348	191	415	426	565
9	349	545	97	780	247
9	358	330	2	565	152
9	373	635	245	870	395
9	376	585	190	820	340
9	381	524	13	759	163
9	384	713	352	948	502
9	389	631	6	866	156
9	391	689	478	924	628
9	400	542	467	777	617
9	414	593	497	828	647
9	420	171	463	406	613
9	425	63	285	298	435
9	426	760	350	995	500
9	431	300	93	535	243
9	440	369	317	604	467
9	441	568	324	803	474
9	442	287	367	522	517
9	444	119	41	354	191
9	449	476	33	711	183
9	451	965	389	1200	539
9	452	656	457	891	607
9	454	172	528	407	678
9	465	1001	165	1236	315
9	482	590	17	825	167
9	483	515	440	750	590
9	503	682	329	917	479
9	510	466	435	701	585
9	511	720	379	955	529
9	514	440	269	675	419
9	515	477	426	712	576
9	527	684	53	919	203
9	534	378	390	613	540
9	536	189	377	424	527
9	539	578	176	813	326
9	543	423	449	658	599
9	544	41	476	276	626
9	546	839	501	1074	651
9	547	169	128	404	278
9	555	483	138	718	288
9	562	165	273	400	423
9	568	106	530	341	680
9	574	728	284	963	434
9	576	78	65	313	215
9	584	110	349	345	499
9	586	447	324	682	474
9	594	524	276	759	426
9	595	620	114	855	264
9	599	723	450	958	600
9	602	132	426	367	576
9	607	454	326	689	476
9	611	494	181	729	331
9	618	716	386	951	536
9	622	634	323	869	473
9	625	674	125	909	275
9	626	739	8	974	158
9	629	121	483	356	633
9	633	259	301	494	451
9	643	151	94	386	244
9	646	770	232	1005	382
9	653	337	329	572	479
9	662	686	234	921	384
9	665	483	239	718	389
9	671	465	334	700	484
9	677	82	316	317	466
9	693	610	216	845	366
9	698	184	165	419	315
9	700	174	468	409	618
9	703	157	1	392	151
9	712	359	544	594	694
9	717	732	6	967	156
9	726	678	345	913	495
9	737	234	421	469	571
9	738	670	419	905	569
9	739	809	66	1044	216
9	750	146	123	381	273
9	752	412	366	647	516
9	757	466	145	701	295
9	767	398	154	633	304
9	768	632	264	867	414
9	769	566	143	801	293
9	773	626	379	861	529
9	774	641	78	876	228
9	780	104	280	339	430
9	782	669	224	904	374
9	783	403	477	638	627
9	786	764	321	999	471
9	792	54	206	289	356
9	793	327	209	562	359
9	797	710	238	945	388
9	807	67	65	302	215
9	814	540	255	775	405
9	820	429	541	664	691
9	844	604	74	839	224
9	846	547	161	782	311
9	847	575	516	810	666
9	849	619	449	854	599
9	853	126	189	361	339
9	859	620	535	855	685
9	860	53	196	288	346
9	863	109	243	344	393
9	867	534	29	769	179
9	868	381	53	616	203
9	871	207	396	442	546
9	873	724	33	959	183
9	877	689	487	924	637
9	904	355	126	590	276
9	912	4705	4316	4940	4466
9	915	360	166	595	316
9	916	209	437	444	587
9	917	327	41	562	191
9	927	274	4	509	154
9	929	139	68	374	218
9	941	368	129	603	279
9	942	410	377	645	527
9	946	353	246	588	396
9	947	432	166	667	316
9	949	314	193	549	343
9	952	113	35	348	185
9	953	612	160	847	310
9	955	157	550	392	700
9	959	15	354	250	504
9	969	51	547	286	697
9	973	500	279	735	429
9	977	423	76	658	226
9	978	226	121	461	271
9	985	724	508	959	658
9	988	837	34	1072	184
9	990	255	486	490	636
9	998	337	269	572	419
9	1001	200	251	435	401
9	1002	473	312	708	462
9	1003	566	469	801	619
9	1013	550	369	785	519
9	1022	130	177	365	327
9	1026	512	386	747	536
9	1027	464	121	699	271
9	1029	534	70	769	220
9	1037	203	392	438	542
9	1041	258	190	493	340
9	1046	102	563	337	713
9	1050	49	392	284	542
9	1057	621	121	856	271
9	1060	98	504	333	654
9	1066	679	93	914	243
9	1068	320	513	555	663
9	1086	10	263	245	413
9	1096	639	272	874	422
9	1097	55	98	290	248
9	1100	104	83	339	233
9	1109	667	59	902	209
9	1113	527	289	762	439
9	1114	47	303	282	453
9	1126	307	324	542	474
9	1134	27	403	262	553
9	1135	555	313	790	463
9	1137	412	401	647	551
9	1138	405	464	640	614
9	1139	141	116	376	266
9	1152	186	400	421	550
9	1154	169	113	404	263
9	1157	136	538	371	688
9	1164	682	484	917	634
9	1168	328	458	563	608
9	1171	187	250	422	400
9	1176	266	299	501	449
9	1177	194	485	429	635
9	1180	500	81	735	231
9	1184	496	315	731	465
9	1190	735	238	970	388
9	1192	62	41	297	191
9	1196	18	209	253	359
9	1197	324	326	559	476
9	1198	546	452	781	602
9	1202	254	359	489	509
9	1209	520	431	755	581
9	1212	379	65	614	215
9	1218	379	516	614	666
9	1221	393	353	628	503
9	1223	582	338	817	488
9	1226	1742	968	1977	1118
9	1229	38	478	273	628
9	1232	742	37	977	187
9	1235	737	281	972	431
9	1237	512	333	747	483
9	1245	714	288	949	438
9	1253	465	271	700	421
9	1263	206	484	441	634
9	1267	394	506	629	656
9	1268	16	182	251	332
9	1273	374	92	609	242
9	1299	445	556	680	706
9	1308	308	341	543	491
9	1309	738	456	973	606
9	1313	212	457	447	607
9	1326	59	206	294	356
9	1330	346	82	581	232
9	1332	642	249	877	399
9	1334	554	58	789	208
9	1363	300	274	535	424
9	1379	347	74	582	224
9	1384	666	307	901	457
9	1390	627	37	862	187
9	1391	713	103	948	253
9	1399	12	246	247	396
9	1402	722	235	957	385
9	1405	324	345	559	495
9	1410	620	516	855	666
9	1412	73	354	308	504
9	1413	49	109	284	259
9	1414	228	13	463	163
9	1415	347	108	582	258
9	1417	486	454	721	604
9	1418	318	46	553	196
9	1431	20	65	255	215
9	1438	838	652	1073	802
9	1445	450	75	685	225
9	1451	677	373	912	523
9	1458	580	391	815	541
9	1459	889	162	1124	312
9	1471	136	136	371	286
9	1475	212	44	447	194
9	1477	66	125	301	275
9	1478	683	30	918	180
9	1480	61	528	296	678
9	1482	337	81	572	231
9	1484	55	136	290	286
9	1487	267	613	502	763
9	1491	360	566	595	716
9	1492	187	590	422	740
9	1496	614	428	849	578
9	1499	68	591	303	741
9	1501	285	66	520	216
9	1504	824	121	1059	271
9	1514	877	461	1112	611
9	1515	748	8	983	158
9	1518	173	203	408	353
9	1519	508	311	743	461
9	1520	533	290	768	440
9	1521	645	490	880	640
9	1522	305	44	540	194
9	1527	522	62	757	212
9	1534	11	474	246	624
9	1535	201	328	436	478
9	1538	334	157	569	307
9	1539	40	436	275	586
9	1546	11	164	246	314
9	1547	523	534	758	684
9	1548	659	485	894	635
9	1551	477	110	712	260
9	1552	445	484	680	634
9	1555	371	185	606	335
9	1556	869	599	1104	749
9	1560	433	208	668	358
9	1569	375	40	610	190
9	1581	573	40	808	190
9	1583	504	300	739	450
9	1586	447	249	682	399
9	1587	801	483	1036	633
9	1589	566	157	801	307
9	1595	736	629	971	779
9	1608	769	241	1004	391
9	1616	402	44	637	194
9	1621	545	347	780	497
9	1624	699	480	934	630
9	1632	831	106	1066	256
9	1635	254	137	489	287
9	1636	222	224	457	374
9	1640	307	107	542	257
9	1642	730	396	965	546
9	1644	789	574	1024	724
9	1646	1702	481	1937	631
9	1653	218	593	453	743
9	1655	507	326	742	476
9	1658	1798	2042	2033	2192
9	1662	639	206	874	356
9	1667	12521	114	12756	264
9	1668	515	192	750	342
9	1669	198	542	433	692
9	1671	241	350	476	500
9	1675	465	14	700	164
9	1676	289	346	524	496
9	1684	187	360	422	510
9	1686	495	356	730	506
9	1689	907	458	1142	608
9	1704	2229	41	2464	191
9	1718	209	225	444	375
9	1722	650	185	885	335
9	1727	1555	1642	1790	1792
9	1730	777	220	1012	370
9	1731	656	349	891	499
9	1739	428	423	663	573
9	1743	362	315	597	465
9	1760	69	123	304	273
9	1761	584	177	819	327
9	1762	814	237	1049	387
9	1773	276	301	511	451
9	1774	323	51	558	201
9	1776	536	560	771	710
9	1781	761	101	996	251
9	1784	393	471	628	621
9	1792	342	149	577	299
9	1796	412	202	647	352
9	1801	615	200	850	350
9	1810	770	19	1005	169
9	1815	477	254	712	404
9	1817	30	593	265	743
9	1820	736	363	971	513
9	1821	284	876	519	1026
9	1829	725	293	960	443
9	1833	201	490	436	640
9	1836	589	279	824	429
9	1850	734	408	969	558
9	1870	287	263	522	413
9	1871	761	340	996	490
9	1872	211	539	446	689
9	1881	674	49	909	199
9	1884	373	142	608	292
9	1894	776	169	1011	319
9	1905	122	480	357	630
9	1906	242	354	477	504
9	1908	42631	3010	42866	3160
9	1921	366	298	601	448
9	1924	591	446	826	596
9	1926	689	266	924	416
9	1951	239	179	474	329
9	1953	629	659	864	809
9	1954	337	576	572	726
9	1959	607	171	842	321
9	1966	894	183	1129	333
9	1970	964	54	1199	204
9	1972	625	112	860	262
9	1986	500	157	735	307
9	1991	1207	181	1442	331
9	1992	639	73	874	223
9	1993	390	186	625	336
9	1996	538	613	773	763
9	1997	528	621	763	771
9	2004	695	568	930	718
9	2005	799	555	1034	705
9	2007	524	575	759	725
9	2017	192	263	427	413
9	2019	254	623	489	773
9	2020	789	545	1024	695
9	2036	504	227	739	377
9	2045	481	264	716	414
9	2046	555	164	790	314
9	2055	673	359	908	509
9	2060	694	209	929	359
9	2061	460	62	695	212
9	2070	508	387	743	537
9	2073	630	33	865	183
9	2090	186	417	421	567
9	2092	436	490	671	640
9	2094	518	557	753	707
9	2095	94	430	329	580
9	2100	478	28	713	178
9	2101	775	85	1010	235
9	2105	409	89	644	239
9	2108	248	453	483	603
9	2115	637	54	872	204
9	2116	573	279	808	429
9	2124	686	109	921	259
9	2125	43	445	278	595
9	2134	738	1036	973	1186
9	2140	682	431	917	581
9	2142	581	17	816	167
9	2144	641	556	876	706
9	2145	637	105	872	255
9	2150	582	185	817	335
9	2162	132	85	367	235
9	2164	145	392	380	542
9	2170	662	338	897	488
9	2172	302	97	537	247
9	2178	849	102	1084	252
9	2183	333	589	568	739
9	2189	293	277	528	427
9	2199	673	555	908	705
9	2201	336	462	571	612
9	2208	233	501	468	651
9	2213	350	333	585	483
9	2214	74	412	309	562
9	2221	565	405	800	555
9	2222	563	244	798	394
9	2230	585	368	820	518
9	2255	517	134	752	284
9	2259	834	286	1069	436
9	2269	245	447	480	597
9	2273	786	461	1021	611
9	2293	510	419	745	569
9	2298	470	531	705	681
9	2300	103	330	338	480
9	2301	771	572	1006	722
9	2304	79	394	314	544
9	2305	73	563	308	713
9	2324	346	37	581	187
9	2328	418	144	653	294
9	2338	661	185	896	335
9	2355	374	200	609	350
9	2359	45	60	280	210
9	2361	640	601	875	751
9	2364	511	433	746	583
9	2366	670	85	905	235
9	2376	573	449	808	599
9	2386	53	458	288	608
9	2387	235	43	470	193
9	2389	366	466	601	616
9	2392	398	413	633	563
9	2394	330	452	565	602
9	2402	211	470	446	620
9	2406	695	490	930	640
9	2409	96	212	331	362
9	2412	474	277	709	427
9	2422	589	578	824	728
9	2435	176	215	411	365
9	2436	547	412	782	562
9	2444	654	546	889	696
9	2450	184	465	419	615
9	2452	538	245	773	395
9	2461	514	466	749	616
9	2465	453	358	688	508
9	2470	146	453	381	603
9	2474	453	527	688	677
9	2481	307	297	542	447
9	2485	253	206	488	356
9	2491	717	219	952	369
9	2494	991	592	1226	742
9	2495	434	599	669	749
9	2498	294	469	529	619
9	2499	730	599	965	749
9	2501	538	308	773	458
9	2502	769	562	1004	712
9	2504	423	160	658	310
9	2506	207	365	442	515
9	2507	313	308	548	458
9	2510	595	324	830	474
9	2521	260	654	495	804
9	2522	469	647	704	797
9	2523	834	644	1069	794
9	2524	595	140	830	290
9	2526	383	24	618	174
9	2530	128	386	363	536
9	2536	67	622	302	772
9	2539	553	83	788	233
9	2541	655	570	890	720
9	2555	397	496	632	646
9	2568	27	81	262	231
9	2574	632	118	867	268
9	2579	708	481	943	631
9	2583	445	139	680	289
9	2611	1741	1292	1976	1442
9	2615	786	187	1021	337
9	2618	781	401	1016	551
9	2619	564	68	799	218
9	2627	7	637	242	787
9	2636	608	482	843	632
9	2649	702	474	937	624
9	2650	82	261	317	411
9	2657	776	174	1011	324
9	2659	774	533	1009	683
9	2665	338	420	573	570
9	2668	642	502	877	652
9	2673	447	525	682	675
9	2684	77	500	312	650
9	2693	605	107	840	257
9	2694	816	203	1051	353
9	2702	137	276	372	426
9	2707	291	494	526	644
9	2709	524	280	759	430
9	2715	349	181	584	331
9	2718	36	284	271	434
9	2721	306	644	541	794
9	2725	410	128	645	278
9	2726	611	68	846	218
9	2729	690	447	925	597
9	2750	594	112	829	262
9	2755	900	634	1135	784
9	2756	585	124	820	274
9	2759	631	348	866	498
9	2763	379	574	614	724
9	2765	682	217	917	367
9	2769	833	190	1068	340
9	2779	278	486	513	636
9	2781	366	535	601	685
9	2788	53	540	288	690
9	2792	451	208	686	358
9	2794	798	541	1033	691
9	2803	821	128	1056	278
9	2807	810	79	1045	229
9	2812	467	631	702	781
9	2824	461	452	696	602
9	2832	306	471	541	621
9	2837	185	56	420	206
9	2896	41	458	276	608
9	2911	322	61	557	211
9	2912	437	252	672	402
9	2916	711	282	946	432
9	2917	675	515	910	665
9	2923	290	342	525	492
9	2925	515	23	750	173
9	2931	174	151	409	301
9	2935	5626	4867	5861	5017
9	2939	458	73	693	223
9	2944	657	482	892	632
9	2946	484	556	719	706
9	2962	129	37	364	187
9	2979	698	140	933	290
9	2980	663	488	898	638
9	3007	955	549	1190	699
9	3008	275	511	510	661
9	3012	29	309	264	459
9	3020	128	19	363	169
9	3021	617	171	852	321
9	3028	584	403	819	553
9	3039	200	352	435	502
9	3042	683	207	918	357
9	3044	389	43	624	193
9	3049	618	444	853	594
9	3060	347	177	582	327
9	3065	660	155	895	305
9	3072	47	411	282	561
9	3076	472	94	707	244
9	3078	420	339	655	489
9	3081	22	176	257	326
9	3085	6	409	241	559
9	3086	553	331	788	481
9	3098	262	329	497	479
9	3100	569	431	804	581
9	3101	327	464	562	614
9	3114	24	237	259	387
9	3122	724	192	959	342
9	3146	643	74	878	224
9	3147	254	483	489	633
9	3148	389	518	624	668
9	3149	119	163	354	313
10	194	128	34	240	191
10	221	12	116	124	273
10	292	1	157	113	314
10	331	706	235	818	392
10	446	622	35	734	192
10	449	480	33	592	190
10	466	420	150	532	307
10	558	561	432	673	589
10	985	319	356	431	513
10	1088	199	235	311	392
10	1139	141	116	253	273
10	1171	194	283	306	440
10	2041	439	376	551	533
10	2046	31	331	143	488
10	2421	84	513	196	670
10	2444	394	198	506	355
10	2487	594	396	706	553
10	2712	16069	29155	16181	29312
10	3008	337	506	449	663
10	3101	680	524	792	681
11	5	26	322	149	488
11	32	980	293	1103	459
11	38	378	224	501	390
11	40	301	200	424	366
11	44	742	201	865	367
11	49	62	363	185	529
11	56	735	53	858	219
11	57	136	141	259	307
11	63	48	214	171	380
11	66	392	207	515	373
11	72	2224	290	2347	456
11	79	666	553	789	719
11	92	661	244	784	410
11	102	266	593	389	759
11	105	81	444	204	610
11	107	655	146	778	312
11	109	417	2746	540	2912
11	112	343	425	466	591
11	116	173	738	296	904
11	128	485	139	608	305
11	130	381	543	504	709
11	133	577	506	700	672
11	143	757	112	880	278
11	147	704	311	827	477
11	148	41	49	164	215
11	150	139	376	262	542
11	165	229	420	352	586
11	166	183	326	306	492
11	168	957	360	1080	526
11	185	706	135	829	301
11	194	405	37	528	203
11	198	173	194	296	360
11	205	683	531	806	697
11	221	11	118	134	284
11	225	277	534	400	700
11	226	880	123	1003	289
11	235	697	502	820	668
11	249	429	201	552	367
11	252	119	359	242	525
11	260	24	34	147	200
11	261	367	217	490	383
11	265	265	146	388	312
11	267	150	383	273	549
11	276	56	17	179	183
11	292	720	416	843	582
11	304	640	247	763	413
11	326	429	458	552	624
11	327	184	173	307	339
11	330	233	55	356	221
11	331	391	228	514	394
11	348	674	217	797	383
11	354	755	92	878	258
11	364	788	393	911	559
11	373	381	36	504	202
11	385	489	296	612	462
11	389	619	8	742	174
11	391	182	454	305	620
11	400	1504	868	1627	1034
11	417	364	172	487	338
11	421	460	160	583	326
11	440	116	360	239	526
11	446	558	51	681	217
11	449	487	30	610	196
11	458	552	36	675	202
11	466	715	107	838	273
11	506	584	126	707	292
11	510	646	356	769	522
11	520	482	356	605	522
11	528	614	392	737	558
11	542	533	484	656	650
11	544	39	14	162	180
11	555	146	162	269	328
11	558	612	514	735	680
11	560	1097	1126	1220	1292
11	561	699	249	822	415
11	562	482	441	605	607
11	565	47	389	170	555
11	571	519	212	642	378
11	572	706	353	829	519
11	574	740	146	863	312
11	575	820	105	943	271
11	576	35	234	158	400
11	590	536	549	659	715
11	622	635	277	758	443
11	632	288	701	411	867
11	633	262	295	385	461
11	638	906	162	1029	328
11	643	828	143	951	309
11	651	472	400	595	566
11	661	720	248	843	414
11	671	742	288	865	454
11	680	179	0	302	166
11	691	203	366	326	532
11	703	286	293	409	459
11	711	4	204	127	370
11	717	436	276	559	442
11	740	714	29	837	195
11	744	333	6	456	172
11	749	93	3	216	169
11	760	373	201	496	367
11	763	35	198	158	364
11	765	743	261	866	427
11	767	397	154	520	320
11	797	225	189	348	355
11	802	511	295	634	461
11	807	64	65	187	231
11	810	400	103	523	269
11	826	454	526	577	692
11	850	555	417	678	583
11	851	423	482	546	648
11	863	381	197	504	363
11	882	747	188	870	354
11	888	68	523	191	689
11	906	309	518	432	684
11	909	731	418	854	584
11	923	556	482	679	648
11	929	330	470	453	636
11	947	95	265	218	431
11	953	116	490	239	656
11	955	735	337	858	503
11	973	131	540	254	706
11	985	716	512	839	678
11	989	727	255	850	421
11	1001	116	96	239	262
11	1002	29	261	152	427
11	1003	280	246	403	412
11	1004	334	193	457	359
11	1012	474	111	597	277
11	1015	740	197	863	363
11	1032	211	320	334	486
11	1081	536	530	659	696
11	1082	18	392	141	558
11	1099	187	489	310	655
11	1112	709	96	832	262
11	1116	336	367	459	533
11	1139	76	212	199	378
11	1141	49	279	172	445
11	1147	435	408	558	574
11	1171	184	256	307	422
11	1174	495	389	618	555
11	1176	677	19	800	185
11	1187	307	408	430	574
11	1192	1660	7694	1783	7860
11	1193	302	277	425	443
11	1215	343	390	466	556
11	1220	103	616	226	782
11	1221	112	209	235	375
11	1234	284	420	407	586
11	1235	374	56	497	222
11	1240	494	171	617	337
11	1241	359	177	482	343
11	1248	4291	23909	4414	24075
11	1253	638	120	761	286
11	1272	591	286	714	452
11	1293	453	44	576	210
11	1313	427	205	550	371
11	1318	695	75	818	241
11	1321	100	188	223	354
11	1331	488	11	611	177
11	1347	311	330	434	496
11	1360	399	370	522	536
11	1362	120	51	243	217
11	1363	411	163	534	329
11	1443	70	46	193	212
11	1448	648	540	771	706
11	1451	597	31	720	197
11	1455	252	245	375	411
11	1459	638	185	761	351
11	1462	17	501	140	667
11	1480	607	4	730	170
11	1482	84183	49141	84306	49307
11	1500	820	403	943	569
11	1505	827	4	950	170
11	1507	223	308	346	474
11	1517	136	153	259	319
11	1518	174	203	297	369
11	1520	285	14	408	180
11	1525	182	92	305	258
11	1530	742	374	865	540
11	1531	48	46	171	212
11	1536	4	131	127	297
11	1560	434	280	557	446
11	1569	1221	635	1344	801
11	1581	469	13	592	179
11	1583	421	40	544	206
11	1586	446	232	569	398
11	1595	799	622	922	788
11	1621	44	353	167	519
11	1642	709	456	832	622
11	1648	125	357	248	523
11	1653	434	466	557	632
11	1662	148	113	271	279
11	1669	383	17	506	183
11	1682	513	265	636	431
11	1688	417	155	540	321
11	1689	852	3	975	169
11	1695	556	166	679	332
11	1716	232	337	355	503
11	1722	3322	6444	3445	6610
11	1748	720	1034	843	1200
11	1757	598	147	721	313
11	1758	599	569	722	735
11	1760	499	575	622	741
11	1762	737	216	860	382
11	1774	522	235	645	401
11	1815	257	359	380	525
11	1817	432	398	555	564
11	1818	473	326	596	492
11	1826	828	288	951	454
11	1837	79	594	202	760
11	1839	755	656	878	822
11	1899	828	429	951	595
11	1904	710	477	833	643
11	1913	80	287	203	453
11	1917	535	472	658	638
11	1924	591	446	714	612
11	1947	2	991	125	1157
11	1948	136	59	259	225
11	1951	110	252	233	418
11	1955	732	136	855	302
11	1966	437	175	560	341
11	1969	57	553	180	719
11	1976	139	180	262	346
11	1997	713	568	836	734
11	2004	1466	305	1589	471
11	2013	452	441	575	607
11	2017	504	449	627	615
11	2033	171	573	294	739
11	2041	425	376	548	542
11	2043	636	70	759	236
11	2046	127	188	250	354
11	2051	227	154	350	320
11	2056	164	510	287	676
11	2059	628	143	751	309
