TargetImg	XMin	YMin	XMax	YMax	
177	280	12366	6716	12474	6823
177	281	147	228	256	342
178	7	556	356	777	495
178	46	543	353	710	508
178	47	318	130	493	290
178	48	979	739	1146	892
178	172	543	353	799	495
178	174	551	226	834	386
179	7	572	39	793	178
179	9	279	263	514	413
179	47	588	17	763	177
179	48	815	374	982	527
179	62	386	228	550	378
179	64	575	9	671	121
179	66	556	3	650	112
179	163	540	11	796	138
179	165	511	75	774	194
179	174	430	31	713	191
179	196	572	39	864	162
179	198	291	290	576	419
179	212	187	43	320	192
180	8	372	553	602	703
180	46	226	372	393	527
180	47	214	375	389	535
180	48	392	126	559	279
180	62	264	371	428	521
180	165	391	120	654	239
180	172	60	63	316	205
180	174	387	128	670	288
182	7	503	158	724	297
182	8	507	259	737	409
182	9	193	33	428	183
182	55	8	91	121	241
182	56	0	113	115	267
182	57	13	105	125	255
182	59	282	343	446	524
182	115	647	82	833	187
182	163	504	239	760	366
182	165	144	324	407	443
182	198	13	104	298	233
182	201	131	575	255	700
182	276	2	115	145	279
182	281	495	268	604	382
182	292	493	269	682	407
183	7	548	239	769	378
183	46	548	240	715	395
183	163	548	239	804	366
183	165	608	446	871	565
183	196	326	48	618	171
183	198	579	286	864	415
183	281	583	167	692	281
183	292	190	90	379	228
185	7	699	170	920	309
185	11	706	135	829	301
185	46	706	135	873	290
185	47	707	173	882	333
185	48	709	146	876	299
185	62	737	50	901	200
185	143	151	403	282	540
185	164	583	301	849	423
185	165	707	163	970	282
185	196	738	148	1030	271
185	198	774	254	1059	383
185	211	495	167	613	301
185	212	498	519	631	668
185	213	616	226	752	381
186	77	239	182	356	327
186	292	467	271	656	409
187	7	4	357	225	496
187	64	158	516	254	628
187	66	117	478	211	587
187	211	177	191	295	325
187	212	50	153	183	302
188	7	549	255	770	394
188	9	679	11	914	161
188	96	651	129	747	264
189	165	537	403	800	522
191	7	386	411	607	550
191	46	383	403	550	558
191	47	383	403	558	563
191	48	383	403	550	556
191	62	376	400	540	550
191	110	466	74	640	175
191	111	75	322	275	434
191	119	307	350	438	496
191	143	386	406	517	543
191	144	280	388	410	526
191	163	383	403	639	530
191	164	209	515	475	637
191	165	209	515	472	634
191	172	348	492	604	634
191	173	429	564	720	727
191	174	401	420	684	580
191	196	383	403	675	526
191	198	334	295	619	424
191	291	209	515	389	643
191	292	190	527	379	665
192	7	413	202	634	341
192	46	411	241	578	396
192	47	412	189	587	349
192	48	454	297	621	450
192	110	413	197	587	298
192	165	546	311	809	430
193	163	597	296	853	423
193	164	39	133	305	255
193	165	597	296	860	415
193	212	17	475	150	624
193	253	616	210	786	323
194	7	405	37	626	176
194	9	310	5	545	155
194	10	128	34	240	191
194	11	405	37	528	203
194	46	405	38	572	193
194	47	189	303	364	463
194	48	407	42	574	195
194	51	128	35	319	177
194	61	408	34	578	205
194	62	405	38	569	188
194	63	411	23	557	157
194	64	671	353	767	465
194	66	129	35	223	144
194	87	135	39	268	152
194	118	170	25	293	163
194	119	714	329	845	475
194	141	420	23	560	146
194	143	405	38	536	175
194	163	394	66	650	193
194	164	269	205	535	327
194	165	188	301	451	420
194	172	375	18	631	160
194	173	391	14	682	177
194	174	405	38	688	198
194	196	410	44	702	167
194	197	405	38	668	163
194	198	1481	6459	1766	6588
194	199	188	303	315	432
194	215	393	58	569	235
194	291	112	43	292	171
194	292	300	36	489	174
196	292	125	356	314	494
197	7	379	474	600	613
197	9	2057	475	2292	625
197	66	48	122	142	231
197	164	354	150	620	272
197	292	435	152	624	290
198	7	208	281	429	420
198	8	398	384	628	534
198	9	161	195	396	345
198	11	173	194	296	360
198	46	149	198	316	353
198	64	219	157	315	269
198	66	427	331	521	440
198	115	125	366	311	471
198	163	84	129	340	256
198	165	1678	830	1941	949
198	174	156	198	439	358
198	193	291	317	422	459
198	196	156	198	448	321
199	7	701	474	922	613
199	9	31	73	266	223
199	54	388	373	481	506
199	111	477	252	677	364
199	115	381	2	567	107
199	117	234	56	425	162
199	142	352	34	475	165
199	143	287	26	418	163
199	163	301	35	557	162
199	164	272	19	538	141
199	165	8360	696	8623	815
199	193	326	25	457	167
199	194	370	292	512	444
199	195	286	25	422	173
199	205	285	25	413	157
199	280	898	230	1006	337
199	282	286	25	403	142
199	283	274	16	407	109
199	291	285	19	465	147
199	292	330	37	519	175
200	7	104	207	325	346
200	9	791	496	1026	646
200	48	65	175	232	328
200	54	498	52	591	185
200	55	412	101	525	251
200	66	354	541	448	650
200	110	136	407	310	508
200	115	87	428	273	533
200	163	263	140	519	267
200	164	173	144	439	266
200	165	271	140	534	259
200	174	516	43	799	203
200	193	990	100	1121	242
200	195	42	376	178	524
200	196	92	79	384	202
200	282	365	116	482	233
201	163	41	222	297	349
201	164	343	436	609	558
201	165	658	467	921	586
201	193	577	348	708	490
201	195	57	232	193	380
202	47	129	226	304	386
202	165	570	319	833	438
202	174	311	175	594	335
203	9	198	342	433	492
203	165	161	477	424	596
204	47	81	250	256	410
205	11	683	531	806	697
205	46	23	299	190	454
205	47	9	294	184	454
205	86	497	78	628	178
205	163	682	531	938	658
205	165	77	627	340	746
205	196	684	67	976	190
205	212	485	62	618	211
207	7	691	3	912	142
207	47	743	248	918	408
207	55	461	187	574	337
207	57	460	170	572	320
207	163	513	162	769	289
207	165	152	70	415	189
207	174	744	174	1027	334
207	196	726	269	1018	392
208	9	622	519	857	669
208	46	535	500	702	655
208	47	547	497	722	657
208	48	469	151	636	304
208	62	183	169	347	319
208	163	547	497	803	624
208	164	106	493	372	615
208	165	103	493	366	612
208	172	251	61	507	203
208	173	105	493	396	656
208	174	30	547	313	707
208	291	722	450	902	578
208	292	108	499	297	637
209	46	442	77	609	232
209	163	688	970	944	1097
209	165	407	141	670	260
209	172	442	77	698	219
209	173	619	188	910	351
209	174	614	151	897	311
209	196	445	76	737	199
209	201	498	275	622	400
209	292	741	479	930	617
210	196	531	70	823	193
210	198	6807	2123	7092	2252
210	292	505	9	694	147
211	66	537	211	631	320
211	198	547	215	832	344
212	7	102	545	323	684
212	8	267	519	497	669
212	9	102	545	337	695
212	116	329	109	512	207
212	117	10	1177	201	1283
212	143	247	490	378	627
212	163	248	490	504	617
212	164	247	490	513	612
212	196	131	374	423	497
212	198	131	374	416	503
212	291	152	402	332	530
212	292	241	533	430	671
213	48	716	131	883	284
213	56	535	546	650	700
213	62	265	38	429	188
213	87	205	642	338	755
213	144	520	417	650	555
213	163	9	449	265	576
213	165	136	526	399	645
214	9	205	102	440	252
214	194	148	52	290	204
214	292	443	471	632	609
215	9	113	136	348	286
215	48	1720	74	1887	227
216	7	99	215	320	354
216	46	99	216	266	371
216	47	101	214	276	374
216	48	101	218	268	371
216	163	100	216	356	343
216	165	100	215	363	334
216	173	285	19	576	182
216	174	46340	43499	46623	43659
216	196	135	411	427	534
216	198	77	249	362	378
216	201	163	23	287	148
216	292	868	635	1057	773
217	115	844	90	1030	195
217	117	620	99	811	205
217	163	375	112	631	239
217	164	927	794	1193	916
217	165	653	57	916	176
217	291	170	190	350	318
217	292	136	124	325	262
218	46	302	142	469	297
218	47	304	139	479	299
218	48	303	139	470	292
218	115	285	456	471	561
218	119	532	39	663	185
218	137	131	479	247	602
218	138	266	263	376	378
218	163	125	319	381	446
218	164	289	454	555	576
218	165	125	320	388	439
218	172	619	86	875	228
218	173	289	454	580	617
218	174	685	123	968	283
218	193	289	454	420	596
218	194	552	19	694	171
218	195	2364	2702	2500	2850
218	291	274	123	454	251
218	292	289	453	478	591
220	8	746	28	976	178
220	47	23	90	198	250
220	48	95	316	262	469
220	62	98	120	262	270
220	172	58	276	314	418
220	196	92	317	384	440
220	198	207	524	492	653
220	211	369	211	487	345
221	10	12	116	124	273
221	11	11	118	134	284
221	46	466	316	633	471
221	47	173	193	348	353
221	48	464	329	631	482
221	62	60	17	224	167
221	63	43	116	189	250
221	110	464	330	638	431
221	163	464	328	720	455
221	164	184	205	450	327
221	165	178	207	441	326
221	174	462	334	745	494
221	196	498	350	790	473
221	292	2	87	191	225
222	7	339	179	560	318
222	48	631	327	798	480
222	163	886	334	1142	461
222	164	492	332	758	454
222	165	669	332	932	451
222	196	39	559	331	682
223	9	250	246	485	396
223	51	942	146	1133	288
223	56	12	314	127	468
223	57	9	310	121	460
223	87	79	345	212	458
223	115	40	112	226	217
223	117	453	359	644	465
223	137	23	119	139	242
223	143	41	116	172	253
223	163	41	116	297	243
223	164	2	89	268	211
223	165	41	120	304	239
223	172	44	118	300	260
223	174	7	311	290	471
223	292	69	135	258	273
224	51	705	254	896	396
224	198	173	167	458	296
225	7	277	533	498	672
225	8	278	530	508	680
225	9	278	534	513	684
225	11	277	534	400	700
225	46	277	534	444	689
225	47	278	529	453	689
225	48	277	534	444	687
225	55	277	533	390	683
225	61	279	527	449	698
225	62	277	534	441	684
225	63	277	534	423	668
225	64	514	230	610	342
225	66	621	463	715	572
225	109	274	539	445	639
225	110	115	467	289	568
225	111	277	534	477	646
225	115	107	648	293	753
225	117	872	135	1063	241
225	137	692	41	808	164
225	138	710	6	820	121
225	141	279	529	419	652
225	143	692	40	823	177
225	144	104	1160	234	1298
225	163	692	39	948	166
225	164	707	47	973	169
225	165	751	11	1014	130
225	172	278	530	534	672
225	173	277	533	568	696
225	174	278	528	561	688
225	179	690	37	749	220
225	193	583	65	714	207
225	194	673	8	815	160
225	195	271	535	407	683
225	196	277	532	569	655
225	197	277	531	540	656
225	198	289	520	574	649
225	205	277	534	405	666
225	216	544	239	719	407
225	280	277	534	385	641
225	281	277	534	386	648
225	282	277	534	394	651
225	283	275	528	408	621
225	291	277	534	457	662
225	292	276	534	465	672
226	7	235	315	456	454
226	11	880	123	1003	289
226	48	708	188	875	341
226	62	669	548	833	698
226	86	352	166	483	266
226	163	163	546	419	673
226	165	235	315	498	434
226	196	676	406	968	529
226	291	355	175	535	303
226	292	326	193	515	331
227	7	159	30	380	169
227	9	159	29	394	179
227	46	139	62	306	217
227	48	146	18	313	171
227	55	328	1	441	151
227	56	215	55	330	209
227	57	159	29	271	179
227	62	2172	1991	2336	2141
227	86	159	30	290	130
227	110	82	162	256	263
227	141	6843	2255	6983	2378
227	143	2115	879	2246	1016
227	163	159	30	415	157
227	165	162	27	425	146
227	173	159	30	450	193
227	174	159	30	442	190
227	179	475	135	534	318
227	195	0	130	136	278
227	196	158	30	450	153
227	198	162	26	447	155
227	215	150	14	326	191
227	216	159	30	334	198
227	274	159	30	304	197
227	292	128	35	317	173
227	294	18	47	171	162
228	7	717	58	938	197
228	9	262	63	497	213
228	142	626	218	749	349
228	143	582	171	713	308
228	144	610	149	740	287
228	163	632	210	888	337
228	164	632	210	898	332
228	165	631	210	894	329
228	196	589	174	881	297
228	291	260	256	440	384
228	292	588	174	777	312
229	7	139	252	360	391
229	291	1324	240	1504	368
229	292	678	259	867	397
230	46	253	301	420	456
230	213	582	273	718	428
231	7	695	237	916	376
231	163	13556	2714	13812	2841
231	165	668	234	931	353
232	7	503	431	724	570
232	9	509	419	744	569
232	48	440	197	607	350
232	163	1951	3041	2207	3168
232	164	589	264	855	386
233	12	544	94	668	265
233	48	643	30	810	183
233	87	338	735	471	848
233	143	231	95	362	232
233	162	608	12	691	192
233	164	545	92	811	214
233	165	545	93	808	212
233	196	690	9	982	132
233	211	593	121	711	255
233	212	710	548	843	697
233	213	479	217	615	372
233	291	617	10	797	138
234	55	312	15	425	165
234	57	600	502	712	652
234	66	200	17	294	126
234	211	398	407	516	541
234	212	9332	4870	9465	5019
235	11	697	502	820	668
235	46	483	24	650	179
235	47	184	290	359	450
235	48	116	294	283	447
235	163	669	56	925	183
235	164	629	39	895	161
235	165	626	41	889	160
235	292	626	41	815	179
236	7	675	558	896	697
236	9	675	558	910	708
237	163	2359	2209	2615	2336
237	164	391	1601	657	1723
237	165	737	77	1000	196
238	7	52	276	273	415
238	46	13	285	180	440
238	47	16	287	191	447
238	48	12	285	179	438
238	111	10	284	210	396
238	119	9	286	140	432
238	163	14	281	270	408
238	164	941	459	1207	581
238	165	8	285	271	404
238	172	1186	2655	1442	2797
238	174	12	285	295	445
238	212	3474	289	3607	438
238	213	221	82	357	237
239	8	240	287	470	437
239	46	410	386	577	541
239	48	672	166	839	319
239	56	695	152	810	306
239	58	24	296	182	474
239	66	1158	595	1252	704
239	80	204	190	267	365
239	163	985	117	1241	244
239	165	654	175	917	294
239	173	228	281	519	444
239	196	1160	199	1452	322
239	198	238	415	523	544
239	205	80	74	208	206
239	276	208	269	351	433
239	281	703	204	812	318
239	291	229	282	409	410
239	292	205	262	394	400
240	8	174	281	404	431
240	66	569	573	663	682
240	165	553	89	816	208
240	196	163	252	455	375
240	197	165	268	428	393
240	198	176	276	461	405
240	205	508	332	636	464
240	280	562	553	670	660
240	281	513	546	622	660
240	291	654	135	834	263
240	292	1135	150	1324	288
241	110	198	206	372	307
241	143	95	142	226	279
242	174	330	550	613	710
242	196	279	350	571	473
243	44	745	475	938	538
243	45	191	141	387	207
243	46	855	97	1022	252
243	48	75	372	242	525
243	115	734	377	920	482
243	117	730	381	921	487
243	137	1284	852	1400	975
243	143	269	85	400	222
243	163	220	116	476	243
243	164	351	15	617	137
243	165	220	116	483	235
243	173	220	116	511	279
243	174	219	116	502	276
243	193	344	625	475	767
243	194	205	78	347	230
243	195	764	44	900	192
243	205	733	377	861	509
243	280	785	280	893	387
243	281	776	362	885	476
243	282	204	110	321	227
243	291	220	116	400	244
243	292	202	102	391	240
244	9	170	336	405	486
244	49	548	128	745	279
244	64	503	211	599	323
244	66	546	146	640	255
244	115	20	311	206	416
244	117	11	315	202	421
244	143	651	135	782	272
244	163	3	314	259	441
244	164	657	132	923	254
244	165	654	137	917	256
244	173	20	311	311	474
244	193	163	206	294	348
244	196	20	311	312	434
244	197	19	311	282	436
244	198	181	337	466	466
244	205	739	187	867	319
244	280	19	311	127	418
244	281	18	311	127	425
244	291	20	311	200	439
244	292	15	313	204	451
245	47	738	267	913	427
245	115	636	581	822	686
245	163	636	404	892	531
245	165	272	71	535	190
245	196	540	471	832	594
245	198	540	470	825	599
245	291	609	530	789	658
245	292	740	257	929	395
246	9	734	495	969	645
246	47	530	473	705	633
246	48	378	460	545	613
246	62	307	821	471	971
246	115	4248	10243	4434	10348
246	137	591	16	707	139
246	142	105	294	228	425
246	143	230	18	361	155
246	144	483	72	613	210
246	163	179	86	435	213
246	164	1983	1057	2249	1179
246	165	350	478	613	597
246	173	350	478	641	641
246	193	322	115	453	257
246	196	435	134	727	257
246	198	65	504	350	633
246	280	434	228	542	335
246	281	831	694	940	808
246	287	18	78	136	200
246	291	414	143	594	271
246	292	350	477	539	615
247	165	285	376	548	495
247	196	375	9	667	132
248	7	382	11	603	150
248	46	376	8	543	163
248	47	378	7	553	167
248	48	392	24	559	177
248	62	127	708	291	858
248	66	484	485	578	594
248	110	190	217	364	318
248	163	378	7	634	134
248	165	412	33	675	152
248	196	417	6	709	129
248	211	232	419	350	553
248	212	233	439	366	588
248	213	719	479	855	634
249	7	180	54	401	193
249	8	122	240	352	390
249	11	429	201	552	367
249	46	387	93	554	248
249	47	387	92	562	252
249	48	387	93	554	246
249	110	74	105	248	206
249	163	387	93	643	220
249	164	389	97	655	219
249	165	469	106	732	225
249	174	387	93	670	253
249	196	387	93	679	216
249	198	124	254	409	383
249	254	228	233	404	360
250	8	384	416	614	566
250	47	146	533	321	693
250	48	118	439	285	592
250	64	358	146	454	258
250	291	496	293	676	421
251	7	629	439	850	578
251	46	631	440	798	595
251	47	682	399	857	559
251	48	681	399	848	552
251	163	42	168	298	295
251	165	10	423	273	542
251	196	278	423	570	546
252	11	119	359	242	525
252	46	338	321	505	476
252	47	338	321	513	481
252	48	137	204	304	357
252	51	30	524	221	666
252	62	118	359	282	509
252	64	161	268	257	380
252	110	356	335	530	436
252	163	338	321	594	448
252	165	119	358	382	477
252	172	119	359	375	501
252	174	119	359	402	519
252	196	119	359	411	482
252	197	119	359	382	484
252	211	548	345	666	479
252	212	89	361	222	510
252	213	548	345	684	500
253	7	120	185	341	324
253	47	237	507	412	667
253	48	366	69	533	222
253	87	469	344	602	457
253	163	367	59	623	186
253	165	357	56	620	175
253	196	365	582	657	705
253	197	579	868	842	993
253	198	401	561	686	690
253	201	402	562	526	687
253	291	400	561	580	689
254	46	690	167	857	322
254	164	693	167	959	289
254	292	397	80	586	218
256	54	555	130	648	263
256	57	96	463	208	613
257	7	1705	1336	1926	1475
257	8	231	146	461	296
257	9	240	139	475	289
257	50	409	322	583	452
257	86	413	324	544	424
257	87	413	326	546	439
257	143	430	337	561	474
257	164	337	334	603	456
257	172	239	353	495	495
257	196	412	324	704	447
257	197	409	326	672	451
257	198	412	324	697	453
257	241	239	353	351	502
258	7	139	501	360	640
258	46	148	552	315	707
258	196	406	56	698	179
259	7	1232	162	1453	301
259	46	56	341	223	496
259	47	325	122	500	282
259	57	487	935	599	1085
259	64	102	409	198	521
259	66	101	425	195	534
259	109	316	116	487	216
259	141	389	114	529	237
259	143	289	82	420	219
259	162	339	134	422	314
259	165	172	425	435	544
259	172	146	389	402	531
259	196	290	81	582	204
259	197	299	114	562	239
259	198	172	425	457	554
259	201	324	116	448	241
259	215	322	128	498	305
259	291	318	127	498	255
259	292	264	115	453	253
260	11	24	34	147	200
260	12	24	50	148	221
260	46	24	35	191	190
260	48	20	37	187	190
260	174	19	63	302	223
260	196	9	29	301	152
261	7	368	220	589	359
261	9	322	318	557	468
261	11	367	217	490	383
261	22	116	283	302	404
261	47	301	209	476	369
261	48	367	216	534	369
261	110	367	226	541	327
261	115	116	282	302	387
261	119	116	285	247	431
261	163	387	206	643	333
261	165	367	216	630	335
261	173	116	284	407	447
261	174	369	214	652	374
261	196	117	286	409	409
261	198	112	299	397	428
261	281	368	215	477	329
261	292	116	282	305	420
262	117	20	28	211	134
262	142	320	395	443	526
262	143	338	401	469	538
262	144	686	266	816	404
262	163	338	401	594	528
262	164	339	401	605	523
262	165	686	266	949	385
262	183	686	266	797	401
262	196	686	265	978	388
262	198	641	415	926	544
262	291	339	401	519	529
262	292	686	266	875	404
263	165	628	338	891	457
263	174	628	338	911	498
263	196	516	339	808	462
263	197	130	332	393	457
263	198	526	339	811	468
264	66	601	855	695	964
265	7	573	252	794	391
265	8	759	123	989	273
265	9	561	245	796	395
265	11	265	146	388	312
265	46	575	252	742	407
265	47	579	251	754	411
265	48	573	252	740	405
265	60	573	174	738	360
265	61	608	274	778	445
265	64	574	252	670	364
265	66	368	212	462	321
265	119	594	258	725	404
265	165	390	209	653	328
265	172	551	243	807	385
265	173	549	240	840	403
265	196	453	180	745	303
265	198	723	100	1008	229
265	211	495	75	613	209
265	292	574	252	763	390
266	173	853	522	1144	685
267	11	150	383	273	549
267	46	35	418	202	573
267	47	126	394	301	554
267	48	150	383	317	536
267	119	35	418	166	564
267	163	37	437	293	564
267	165	150	383	413	502
267	172	150	383	406	525
267	174	150	383	433	543
267	196	35	418	327	541
269	9	553	78	788	228
269	66	264	36	358	145
269	165	528	108	791	227
271	7	88	248	309	387
271	9	452	465	687	615
271	46	196	218	363	373
271	48	187	215	354	368
271	163	139	479	395	606
271	165	100	496	363	615
271	196	195	218	487	341
271	198	207	188	492	317
273	196	458	98	750	221
273	198	544	40	829	169
